,a0,a1,a2,I,b1
0,0.011080450366686001,0.12093008475400686,0.10591428012413805,0.8441164256917801,0.015081974973249979
1,0.02167759571097836,0.15577669111602852,0.09934798674002977,0.8749241245485362,0.03354493897471211
2,0.009788553905965697,0.1501387339267871,0.07150122425829572,0.8916662776834229,0.040794815733916974
3,-0.0050848072051586386,0.11654213286752113,0.10887519192880384,0.9220397041826042,0.11935617281650676
4,-0.007681231937580782,0.12872795330170944,0.1125761852687521,0.9310123061381039,0.1212291837281675
5,-0.009573260097130162,0.130147530540882,0.13011609859288478,0.9449579990441879,0.14467796437311836
6,-0.006232598289031921,0.11344815493192997,0.11833240532993324,0.9594372280463884,0.15824559691323692
7,0.0008008811776262746,0.11570266710382143,0.12123729725670072,0.9742374850636424,0.1791933908629884
8,-0.00015020380189781498,0.11461919698168516,0.11904299499031856,0.9753571619260194,0.17939204908622197
9,-0.0020524057129157796,0.10261865698663356,0.12955212520486992,0.9899300560154672,0.2121481123448614
10,-0.0020627275191467073,0.10273428933776732,0.12965552571942818,0.9899093925061931,0.21213398331385955
11,-0.001962607406557617,0.09342082802560714,0.12794987770217953,0.9866917458753613,0.22114379770772888
12,4.939367549520405e-05,0.08820320996893172,0.13127156777116622,0.9873243845405607,0.22361427222460253
13,-0.00024112643276638196,0.08684085788915717,0.13183912869704054,0.9868377162773211,0.22453793135866787
14,0.006447757872355473,0.0752316011899447,0.14752673325374718,0.9928868054316894,0.24854633740287663
15,0.0017927907091229217,0.039881646297790056,0.15042743083141244,0.9953952933593122,0.28020326422194325
16,0.0016995133436240187,0.03983200953530778,0.15042404897802383,0.9954895185369438,0.2804526743788109
17,0.0015041878769718933,0.03971268384047816,0.15185486399959489,0.9962446401988986,0.28148650006237247
18,0.0016663413484134051,0.031238811900170704,0.15311594380816462,0.9951062737161812,0.288572197077559
19,0.00232571104867024,0.03128553681788706,0.1521191275487151,0.9960785620594532,0.28790353537874824
20,0.0022234726595445004,0.03151110517734364,0.15210001494269,0.9960418356953223,0.287534590767846
21,0.0036087166287430165,0.02876906817494303,0.15467587398248772,0.9963810727256389,0.2909519030382368
22,0.002270132973328837,0.01876652650351425,0.15694048104965674,0.9951604450368556,0.300301995648106
23,0.002189870723647816,0.018850410469175398,0.15688130823758734,0.99520799220194,0.30014635054608213
24,0.0021572849617483613,0.018812244793204112,0.15686144940946226,0.9951919153198713,0.3001960538394848
25,0.0017959567934654975,0.016863384688320163,0.15755602870417967,0.9948401263575235,0.3018445828594858
26,0.0021228896812917225,0.015657277654761916,0.15828933491593275,0.9951285067608053,0.30346355380890117
27,0.0013080409395627773,0.01108800839457047,0.15881996593855718,0.9957278583220983,0.30749251813568984
28,0.0013267079964116022,0.011132534326512735,0.15882665652380173,0.9957607961207766,0.3074449317857557
29,0.0015107818578506337,0.012286165391670038,0.15846015945444064,0.9959553552218176,0.3067243894058158
30,0.0022580875751552,0.008934187294087407,0.16139878595485987,0.9962940151336946,0.3110122987940218
31,0.0009812596513846892,-0.011985562211344888,0.16653038995364244,0.9961074532554904,0.33136521317186657
32,0.0012508317061141533,-0.012596219059335455,0.16689541720680143,0.996381749190946,0.3320912924545126
33,0.0009641546792057222,-0.013934470555877486,0.1672351870285261,0.9965221050655536,0.33319577154507674
34,0.0009211766310162467,-0.013855670990524002,0.16717103402125022,0.9965099061356295,0.3331346802987901
35,0.0008184820181433692,-0.014512435071935746,0.16743297886279251,0.9965467897172929,0.3337800508501738
36,0.0010411034994094806,-0.015800756528926364,0.16793426402904482,0.9967993376850299,0.33507776414259366
37,0.0007217802640719349,-0.017698528130320235,0.1684940624109828,0.9966384701386622,0.3365236992650011
38,0.0009666549166426831,-0.01884284889541574,0.169120807969016,0.9963671215595665,0.3376764157593751
39,0.0005496369645581992,-0.02262111018225673,0.1703163699447767,0.9963091960594722,0.34189869210343
40,0.0010012350142991253,-0.02377316184687122,0.17020265896288964,0.9963061881430985,0.3430937977951505
41,0.0011086184873939137,-0.024283729477942963,0.1704638329105098,0.9965957368404279,0.34372734099669255
42,0.0011425759511087964,-0.023984288998128097,0.1704334583305987,0.9966674797483968,0.3435719046181557
43,0.0011825024809623025,-0.023876488725201643,0.17060173546575155,0.9967233830280993,0.34357673777776465
44,0.0007830195148582353,-0.03212240788385688,0.17243513269971203,0.9968206823998585,0.3514534410655873
45,0.001217945855601618,-0.0317884515311801,0.17260186382943865,0.9965821424959176,0.3509464021745671
46,0.00019164801821279758,-0.03715612417048124,0.17481513926925357,0.9977398842575177,0.35709503748247046
