,a0,a1,a2,a3,I,b1,b2,b3
476,-2.525537883456795e-05,0.0816877820684791,-0.1817394049830785,0.2196486080659887,0.9990707076000662,0.498471970625093,0.25108465929869744,0.2515498350419675
477,-6.866004460961972e-05,0.08160374339069967,-0.18181091165444688,0.21968248032249027,0.9990699054104911,0.49852617269543814,0.2511758902304102,0.2515592076551984
478,-7.09711593242842e-05,0.08160935443451975,-0.1818151161122315,0.21967943399871512,0.9990686193943452,0.49852040790169666,0.2511752852463576,0.25156257071854143
479,-4.326602485269469e-05,0.08160801242099676,-0.18183194045695467,0.21972179332218045,0.9990696481801359,0.49853827294212305,0.25119365958648965,0.25155121384610996
480,-3.124071742627299e-05,0.08164556175534929,-0.18182251784245956,0.21971823040450086,0.9990525056822963,0.4984998871896358,0.2511699161102332,0.2515459666966467
481,-1.5698720678984993e-05,0.0816221855118383,-0.1817704711839047,0.2197245744171072,0.9990588024110179,0.49850190777576814,0.25113035680319346,0.2515217942534136
482,-3.859838212090169e-05,0.0816726815301507,-0.1817692184301388,0.21966291920416137,0.9990549430530504,0.4984414086666569,0.2511322862856712,0.2515773097564104
483,-5.3235448745102276e-05,0.08165687442482243,-0.18178439274744101,0.21966804089087263,0.9990658506042749,0.49845482756734266,0.2511508783260418,0.2516034070488221
484,-7.555229977948552e-05,0.08175881155068405,-0.1818371560974419,0.2196657128862643,0.99906169711115,0.4983690647619077,0.25114128778790346,0.25161493075307134
485,-9.057783109521489e-05,0.08177429917887877,-0.18177816549737252,0.2196336932860809,0.999055263284276,0.49835013888662305,0.25108424554291414,0.25160863330716027
486,-6.811688805812531e-05,0.0818989411366309,-0.18178297204436272,0.21956311253167077,0.9990567748548118,0.49823593171017844,0.2510213108940862,0.2516518342157645
487,-4.819431222733567e-05,0.08184344565282682,-0.18173778599897022,0.21955866815306121,0.9990570505203045,0.49829192056981086,0.25101865477636215,0.25163819082996525
